Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP009977.1	2609631	2610251	1	plus	peptidylprolyl isomerase			protein-coding			ALR16627.1	peptidylprolyl isomerase	206	PN96_11860
CP009977.1	2610396	2610872	1	plus	VcgC			protein-coding			ALR16628.1	VcgC	158	PN96_11865
CP009977.1	2611042	2611422	1	minus	50S ribosomal protein L17	rplQ		protein-coding			ALR16629.1	50S ribosomal protein L17	126	PN96_11870
CP009977.1	2611449	2612441	1	minus	DNA-directed RNA polymerase subunit alpha			protein-coding			ALR16630.1	DNA-directed RNA polymerase subunit alpha	330	PN96_11875
CP009977.1	2612466	2613086	1	minus	30S ribosomal protein S4			protein-coding			ALR16631.1	30S ribosomal protein S4	206	PN96_11880
CP009977.1	2613114	2613503	1	minus	30S ribosomal protein S11			protein-coding			ALR16632.1	30S ribosomal protein S11	129	PN96_11885
CP009977.1	2613522	2613878	1	minus	30S ribosomal protein S13			protein-coding			ALR16633.1	30S ribosomal protein S13	118	PN96_11890
CP009977.1	2614028	2614141	1	minus	50S ribosomal protein L36	rpmJ		protein-coding			ALR16634.1	50S ribosomal protein L36	37	PN96_11895
CP009977.1	2614180	2615514	1	minus	preprotein translocase subunit SecY	secY		protein-coding			ALR16635.1	preprotein translocase subunit SecY	444	PN96_11900
CP009977.1	2615535	2615969	1	minus	50S ribosomal protein L15			protein-coding			ALR16636.1	50S ribosomal protein L15	144	PN96_11905
CP009977.1	2615975	2616151	1	minus	50S ribosomal protein L30	rpmD		protein-coding			ALR16637.1	50S ribosomal protein L30	58	PN96_11910
CP009977.1	2616159	2616662	1	minus	30S ribosomal protein S5			protein-coding			ALR16638.1	30S ribosomal protein S5	167	PN96_11915
CP009977.1	2616677	2617030	1	minus	50S ribosomal protein L18			protein-coding			ALR16639.1	50S ribosomal protein L18	117	PN96_11920
CP009977.1	2617040	2617573	1	minus	50S ribosomal protein L6			protein-coding			ALR16640.1	50S ribosomal protein L6	177	PN96_11925
CP009977.1	2617587	2617979	1	minus	30S ribosomal protein S8			protein-coding			ALR16641.1	30S ribosomal protein S8	130	PN96_11930
CP009977.1	2618009	2618314	1	minus	30S ribosomal protein S14	rpsN		protein-coding			ALR16642.1	30S ribosomal protein S14	101	PN96_11935
CP009977.1	2618332	2618871	1	minus	50S ribosomal protein L5			protein-coding			ALR16643.1	50S ribosomal protein L5	179	PN96_11940
CP009977.1	2618896	2619213	1	minus	50S ribosomal protein L24	rplX		protein-coding			ALR16644.1	50S ribosomal protein L24	105	PN96_11945
CP009977.1	2619227	2619598	1	minus	50S ribosomal protein L14			protein-coding			ALR16645.1	50S ribosomal protein L14	123	PN96_11950
CP009977.1	2619762	2620016	1	minus	30S ribosomal protein S17			protein-coding			ALR16646.1	30S ribosomal protein S17	84	PN96_11955
CP009977.1	2620016	2620207	1	minus	50S ribosomal protein L29			protein-coding			ALR16647.1	50S ribosomal protein L29	63	PN96_11960
CP009977.1	2620207	2620617	1	minus	50S ribosomal protein L16			protein-coding			ALR16648.1	50S ribosomal protein L16	136	PN96_11965
CP009977.1	2620629	2621327	1	minus	30S ribosomal protein S3			protein-coding			ALR16649.1	30S ribosomal protein S3	232	PN96_11970
CP009977.1	2621346	2621678	1	minus	50S ribosomal protein L22			protein-coding			ALR16650.1	50S ribosomal protein L22	110	PN96_11975
CP009977.1	2621689	2621967	1	minus	30S ribosomal protein S19			protein-coding			ALR16651.1	30S ribosomal protein S19	92	PN96_11980
CP009977.1	2621989	2622813	1	minus	50S ribosomal protein L2			protein-coding			ALR16652.1	50S ribosomal protein L2	274	PN96_11985
CP009977.1	2622829	2623131	1	minus	50S ribosomal protein L23	rplW		protein-coding			ALR16653.1	50S ribosomal protein L23	100	PN96_11990
CP009977.1	2623128	2623730	1	minus	50S ribosomal protein L4	rplD		protein-coding			ALR16654.1	50S ribosomal protein L4	200	PN96_11995
CP009977.1	2623748	2624377	1	minus	50S ribosomal protein L3			protein-coding			ALR16655.1	50S ribosomal protein L3	209	PN96_12000
CP009977.1	2624392	2624703	1	minus	30S ribosomal protein S10	rpsJ		protein-coding			ALR16656.1	30S ribosomal protein S10	103	PN96_12005
CP009977.1	2625162	2625383	1	minus	50S ribosomal protein L31	rpmE		protein-coding			ALR16657.1	50S ribosomal protein L31	73	PN96_12010
CP009977.1	2625681	2627885	1	plus	primosomal protein N'			protein-coding			ALR16658.1	primosomal protein N'	734	PN96_12015
CP009977.1	2628221	2629228	1	plus	transcriptional regulator			protein-coding			ALR16659.1	transcriptional regulator	335	PN96_12020
CP009977.1	2629390	2629935	1	plus	cell division protein FtsN			protein-coding			ALR17276.1	cell division protein FtsN	181	PN96_12025
CP009977.1	2630090	2630641	1	plus	ATP-dependent protease subunit HslV			protein-coding			ALR16660.1	ATP-dependent protease subunit HslV	183	PN96_12030
CP009977.1	2630665	2631996	1	plus	ATP-dependent protease ATP-binding subunit HslU	hslU		protein-coding			ALR16661.1	ATP-dependent protease ATP-binding subunit HslU	443	PN96_12035
CP009977.1	2632252	2633169	1	plus	1,4-dihydroxy-2-naphthoate octaprenyltransferase			protein-coding			ALR16662.1	1,4-dihydroxy-2-naphthoate octaprenyltransferase	305	PN96_12040
CP009977.1	2633246	2633788	1	plus	regulator of ribonuclease activity A			protein-coding			ALR16663.1	regulator of ribonuclease activity A	180	PN96_12045
CP009977.1	2633862	2634104	1	minus	septal ring assembly protein ZapB			protein-coding			ALR16664.1	septal ring assembly protein ZapB	80	PN96_12050
CP009977.1	2634452	2635459	1	plus	fructose 1,6-bisphosphatase			protein-coding			ALR17277.1	fructose 1,6-bisphosphatase	335	PN96_12055
CP009977.1	2635590	2636204	1	plus	transcriptional regulator			protein-coding			ALR16665.1	transcriptional regulator	204	PN96_12060
CP009977.1	2636362	2636712	1	plus	hypothetical protein			protein-coding			ALR16666.1	hypothetical protein	116	PN96_12065
CP009977.1	2636787	2637212	1	minus	membrane protein			protein-coding			ALR16667.1	membrane protein	141	PN96_12070
CP009977.1	2637329	2638243	1	minus	lipopolysaccharide A protein			protein-coding			ALR16668.1	lipopolysaccharide A protein	304	PN96_12075
CP009977.1	2638370	2638717	1	minus	5-carboxymethyl-2-hydroxymuconate isomerase			protein-coding			ALR16669.1	5-carboxymethyl-2-hydroxymuconate isomerase	115	PN96_12080
CP009977.1	2638981	2639751	1	plus	triosephosphate isomerase			protein-coding			ALR16670.1	triosephosphate isomerase	256	PN96_12085
CP009977.1	2639862	2640506	1	minus	hypothetical protein			protein-coding			ALR16671.1	hypothetical protein	214	PN96_12090
CP009977.1	2640945	2642294	1	plus	metallo-beta-lactamase			protein-coding			ALR16672.1	metallo-beta-lactamase	449	PN96_12095
CP009977.1	2642400	2644373	1	minus	nucleoside-diphosphate sugar epimerase			protein-coding			ALR16673.1	nucleoside-diphosphate sugar epimerase	657	PN96_12100
CP009977.1	2644582	2645757	1	minus	aminotransferase			protein-coding			ALR16674.1	aminotransferase	391	PN96_12105
CP009977.1	2645809	2646435	1	minus	acetyltransferase			protein-coding			ALR16675.1	acetyltransferase	208	PN96_12110
CP009977.1	2646428	2647042	1	minus	sugar transferase			protein-coding			ALR16676.1	sugar transferase	204	PN96_12115
CP009977.1	2647023	2647856	1	minus	aldolase			protein-coding			ALR16677.1	aldolase	277	PN96_12120
CP009977.1	2647867	2649015	1	minus	hypothetical protein			protein-coding			ALR16678.1	hypothetical protein	382	PN96_12125
CP009977.1	2649021	2649914	1	minus	hypothetical protein			protein-coding			ALR16679.1	hypothetical protein	297	PN96_12130
CP009977.1	2649911	2651053	1	minus	hypothetical protein			protein-coding			ALR16680.1	hypothetical protein	380	PN96_12135
CP009977.1	2651093	2652454	1	minus	hypothetical protein			protein-coding			ALR16681.1	hypothetical protein	453	PN96_12140
CP009977.1	2652459	2653481	1	minus	hypothetical protein			protein-coding			ALR16682.1	hypothetical protein	340	PN96_12145
CP009977.1	2653462	2654748	1	minus	hypothetical protein			protein-coding			ALR16683.1	hypothetical protein	428	PN96_12150
CP009977.1	2654738	2655769	1	minus	Vi polysaccharide biosynthesis protein VipB/TviC			protein-coding			ALR16684.1	Vi polysaccharide biosynthesis protein VipB/TviC	343	PN96_12155
CP009977.1	2655821	2656194	1	minus	hypothetical protein			pseudogene						PN96_12160
CP009977.1	2656273	2657553	1	minus	Vi polysaccharide biosynthesis protein VipA/TviB			protein-coding			ALR16685.1	Vi polysaccharide biosynthesis protein VipA/TviB	426	PN96_12165
CP009977.1	2657743	2659908	1	minus	tyrosine protein kinase			protein-coding			ALR16686.1	tyrosine protein kinase	721	PN96_12170
CP009977.1	2659998	2660441	1	minus	phosphotyrosine protein phosphatase			protein-coding			ALR16687.1	phosphotyrosine protein phosphatase	147	PN96_12175
CP009977.1	2660516	2661652	1	minus	sugar transporter			protein-coding			ALR16688.1	sugar transporter	378	PN96_12180
CP009977.1	2662484	2663650	1	minus	UDP-glucose 6-dehydrogenase			protein-coding			ALR16689.1	UDP-glucose 6-dehydrogenase	388	PN96_12185
CP009977.1	2664142	2664534	1	plus	hypothetical protein			protein-coding			ALR16690.1	hypothetical protein	130	PN96_12190
CP009977.1	2664544	2666277	1	plus	sugar transporter			protein-coding			ALR16691.1	sugar transporter	577	PN96_12195
CP009977.1	2666377	2667162	1	plus	ABC transporter			protein-coding			ALR16692.1	ABC transporter	261	PN96_12200
CP009977.1	2667241	2668641	1	plus	lipopolysaccharide biosynthesis protein			protein-coding			ALR16693.1	lipopolysaccharide biosynthesis protein	466	PN96_12205
CP009977.1	2668680	2669573	1	plus	glucose-1-phosphate thymidylyltransferase			protein-coding			ALR16694.1	glucose-1-phosphate thymidylyltransferase	297	PN96_12210
CP009977.1	2669655	2670200	1	plus	dTDP-4-dehydrorhamnose 3,5-epimerase			protein-coding			ALR16695.1	dTDP-4-dehydrorhamnose 3,5-epimerase	181	PN96_12215
CP009977.1	2670327	2671148	1	plus	hypothetical protein			protein-coding			ALR16696.1	hypothetical protein	273	PN96_12220
CP009977.1	2671186	2672094	1	plus	hypothetical protein			protein-coding			ALR16697.1	hypothetical protein	302	PN96_12225
CP009977.1	2672091	2672996	1	plus	dTDP-4-dehydrorhamnose reductase			protein-coding			ALR16698.1	dTDP-4-dehydrorhamnose reductase	301	PN96_12230
CP009977.1	2673056	2674135	1	plus	spore coat protein			protein-coding			ALR16699.1	spore coat protein	359	PN96_12235
CP009977.1	2674150	2675070	1	plus	hypothetical protein			protein-coding			ALR16700.1	hypothetical protein	306	PN96_12240
CP009977.1	2675057	2677855	1	plus	hypothetical protein			protein-coding			ALR16701.1	hypothetical protein	932	PN96_12245
CP009977.1	2677855	2678595	1	plus	hypothetical protein			protein-coding			ALR16702.1	hypothetical protein	246	PN96_12250
CP009977.1	2678595	2679779	1	plus	hypothetical protein			protein-coding			ALR16703.1	hypothetical protein	394	PN96_12255
CP009977.1	2679933	2680829	1	plus	UTP--glucose-1-phosphate uridylyltransferase			protein-coding			ALR16704.1	UTP--glucose-1-phosphate uridylyltransferase	298	PN96_12260
CP009977.1	2681000	2681812	1	plus	hypothetical protein			protein-coding			ALR16705.1	hypothetical protein	270	PN96_12265
CP009977.1	2681873	2682304	1	plus	hypothetical protein			protein-coding			ALR16706.1	hypothetical protein	143	PN96_12270
CP009977.1	2682690	2683514	1	plus	hypothetical protein			protein-coding			ALR17278.1	hypothetical protein	274	PN96_12275
CP009977.1	2683511	2685544	1	plus	glycosyl transferase family 1			protein-coding			ALR16707.1	glycosyl transferase family 1	677	PN96_12280
CP009977.1	2685549	2686541	1	plus	hypothetical protein			protein-coding			ALR16708.1	hypothetical protein	330	PN96_12285
CP009977.1	2686538	2687566	1	plus	hypothetical protein			protein-coding			ALR16709.1	hypothetical protein	342	PN96_12290
CP009977.1	2687568	2688737	1	plus	hypothetical protein			protein-coding			ALR16710.1	hypothetical protein	389	PN96_12295
CP009977.1	2688767	2689417	1	plus	sugar ABC transporter ATPase			protein-coding			ALR16711.1	sugar ABC transporter ATPase	216	PN96_12300
CP009977.1	2689518	2691251	1	plus	transporter			protein-coding			ALR16712.1	transporter	577	PN96_12305
CP009977.1	2691304	2692218	1	plus	sulfate adenylyltransferase subunit 2			protein-coding			ALR16713.1	sulfate adenylyltransferase subunit 2	304	PN96_12310
CP009977.1	2692365	2693012	1	plus	adenylylsulfate kinase			protein-coding			ALR16714.1	adenylylsulfate kinase	215	PN96_12315
CP009977.1	2693012	2693974	1	plus	acetyltransferase			protein-coding			ALR16715.1	acetyltransferase	320	PN96_12320
CP009977.1	2694021	2695430	1	plus	sulfate adenylyltransferase			protein-coding			ALR16716.1	sulfate adenylyltransferase	469	PN96_12325
CP009977.1	2695547	2696647	1	plus	UDP-phosphate N-acetylglucosaminyl 1-phosphate transferase			protein-coding			ALR16717.1	UDP-phosphate N-acetylglucosaminyl 1-phosphate transferase	366	PN96_12330
CP009977.1	2697142	2697357	1	plus	membrane protein			protein-coding			ALR16718.1	membrane protein	71	PN96_12335
CP009977.1	2697427	2698098	1	plus	regulator			protein-coding			ALR16719.1	regulator	223	PN96_12340
CP009977.1	2698098	2698850	1	plus	YjbG polysaccharide synthesis-related protein			protein-coding			ALR16720.1	YjbG polysaccharide synthesis-related protein	250	PN96_12345
CP009977.1	2698847	2701054	1	plus	WbfB			protein-coding			ALR16721.1	WbfB	735	PN96_12350
CP009977.1	2701178	2702119	1	plus	ADP-L-glycero-D-manno-heptose-6-epimerase			protein-coding			ALR16722.1	ADP-L-glycero-D-manno-heptose-6-epimerase	313	PN96_12355
CP009977.1	2702253	2703233	1	plus	lauroyl acyltransferase			protein-coding			ALR16723.1	lauroyl acyltransferase	326	PN96_12360
CP009977.1	2703241	2704305	1	plus	ADP-heptose--LPS heptosyltransferase			protein-coding			ALR17279.1	ADP-heptose--LPS heptosyltransferase	354	PN96_12365
CP009977.1	2704299	2705549	1	plus	3-deoxy-D-manno-octulosonic acid transferase			protein-coding			ALR16724.1	3-deoxy-D-manno-octulosonic acid transferase	416	PN96_12370
CP009977.1	2705553	2706401	1	plus	glycosyl transferase			protein-coding			ALR16725.1	glycosyl transferase	282	PN96_12375
CP009977.1	2706620	2707588	1	minus	hypothetical protein			protein-coding			ALR16726.1	hypothetical protein	322	PN96_12380
CP009977.1	2707590	2708699	1	minus	UDP-galactopyranose mutase			protein-coding			ALR16727.1	UDP-galactopyranose mutase	369	PN96_12385
CP009977.1	2709035	2709742	1	minus	3-deoxy-D-manno-octulosonic acid kinase			protein-coding			ALR16728.1	3-deoxy-D-manno-octulosonic acid kinase	235	PN96_12390
CP009977.1	2709751	2710137	1	minus	diacylglycerol kinase			protein-coding			ALR16729.1	diacylglycerol kinase	128	PN96_12395
CP009977.1	2710329	2711444	1	plus	group 1 glycosyl transferase			protein-coding			ALR16730.1	group 1 glycosyl transferase	371	PN96_12400
CP009977.1	2711557	2712561	1	minus	6-pyruvoyl tetrahydropterin synthase			protein-coding			ALR16731.1	6-pyruvoyl tetrahydropterin synthase	334	PN96_12405
CP009977.1	2712970	2714037	1	plus	glycosyl transferase			protein-coding			ALR16732.1	glycosyl transferase	355	PN96_12410
CP009977.1	2714034	2715065	1	plus	glycosyl transferase			protein-coding			ALR16733.1	glycosyl transferase	343	PN96_12415
CP009977.1	2715062	2715541	1	plus	phosphopantetheine adenylyltransferase	coaD		protein-coding			ALR16734.1	phosphopantetheine adenylyltransferase	159	PN96_12420
CP009977.1	2715631	2716440	1	minus	formamidopyrimidine-DNA glycosylase			protein-coding			ALR16735.1	formamidopyrimidine-DNA glycosylase	269	PN96_12425
CP009977.1	2716536	2717012	1	minus	hypothetical protein			protein-coding			ALR16736.1	hypothetical protein	158	PN96_12430
CP009977.1	2717199	2717369	1	minus	50S ribosomal protein L33	rpmG		protein-coding			ALR16737.1	50S ribosomal protein L33	56	PN96_12435
CP009977.1	2717383	2717619	1	minus	50S ribosomal protein L28	rpmB		protein-coding			ALR16738.1	50S ribosomal protein L28	78	PN96_12440
CP009977.1	2717923	2718597	1	minus	hypothetical protein			protein-coding			ALR16739.1	hypothetical protein	224	PN96_12445
CP009977.1	2718885	2720084	1	plus	phosphopantothenoylcysteine decarboxylase			protein-coding			ALR16740.1	phosphopantothenoylcysteine decarboxylase	399	PN96_12450
CP009977.1	2720245	2720835	1	plus	division inhibitor protein	slmA		protein-coding			ALR16741.1	division inhibitor protein	196	PN96_12455
CP009977.1	2720841	2721791	1	plus	lipid A biosynthesis lauroyl acyltransferase			protein-coding			ALR16742.1	lipid A biosynthesis lauroyl acyltransferase	316	PN96_12460
CP009977.1	2721865	2722506	1	minus	orotate phosphoribosyltransferase	pyrE		protein-coding			ALR16743.1	orotate phosphoribosyltransferase	213	PN96_12465
CP009977.1	2722617	2723333	1	minus	ribonuclease PH	rph		protein-coding			ALR16744.1	ribonuclease PH	238	PN96_12470
CP009977.1	2723533	2724399	1	plus	hypothetical protein			protein-coding			ALR16745.1	hypothetical protein	288	PN96_12475
CP009977.1	2724502	2726568	1	minus	hypothetical protein			protein-coding			ALR17280.1	hypothetical protein	688	PN96_12480
CP009977.1	2726687	2727634	1	minus	excinuclease ATPase subunit			protein-coding			ALR16746.1	excinuclease ATPase subunit	315	PN96_12485
CP009977.1	2728652	2729068	1	plus	hypothetical protein			protein-coding			ALR16747.1	hypothetical protein	138	PN96_12490
CP009977.1	2729095	2729520	1	minus	phosphate-starvation-inducible E			protein-coding			ALR16748.1	phosphate-starvation-inducible E	141	PN96_12495
CP009977.1	2729676	2730488	1	minus	peptide ABC transporter substrate-binding protein			pseudogene						PN96_12500
CP009977.1	2730557	2731378	1	minus	peptide ABC transporter ATP-binding protein			pseudogene						PN96_12505
CP009977.1	2731388	2733214	1	minus	diguanylate cyclase			protein-coding			ALR16749.1	diguanylate cyclase	608	PN96_12510
CP009977.1	2733252	2734295	1	minus	peptide ABC transporter permease			protein-coding			ALR16750.1	peptide ABC transporter permease	347	PN96_12515
CP009977.1	2734297	2735322	1	minus	hypothetical protein			protein-coding			ALR16751.1	hypothetical protein	341	PN96_12520
CP009977.1	2736141	2738741	1	plus	TonB-dependent receptor			protein-coding			ALR16752.1	TonB-dependent receptor	866	PN96_12525
CP009977.1	2738814	2739578	1	plus	energy transducer TonB			protein-coding			ALR16753.1	energy transducer TonB	254	PN96_12530
