Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP009977.1	2504282	2504893	1	plus	TIGR04211 family SH3 domain-containing protein		70913414	protein-coding			WP_020335871.1	TIGR04211 family SH3 domain-containing protein	203	PN96_RS11555
NZ_CP009977.1	2504959	2505630	1	minus	general secretion pathway protein GspB		70913415	protein-coding			WP_020335870.1	general secretion pathway protein GspB	223	PN96_RS11560
NZ_CP009977.1	2505630	2507279	1	minus	ExeA family protein		70913416	protein-coding			WP_020335869.1	ExeA family protein	549	PN96_RS11565
NZ_CP009977.1	2507416	2508636	1	plus	multifunctional CCA addition/repair protein		70913417	protein-coding			WP_020335868.1	multifunctional CCA addition/repair protein	406	PN96_RS11570
NZ_CP009977.1	2508692	2509495	1	minus	undecaprenyl-diphosphate phosphatase		70913418	protein-coding			WP_014230759.1	undecaprenyl-diphosphate phosphatase	267	PN96_RS11575
NZ_CP009977.1	2509511	2509993	1	minus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK	70913419	protein-coding			WP_020335867.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	160	PN96_RS11580
NZ_CP009977.1	2509990	2510349	1	minus	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	folB	70913420	protein-coding			WP_014230757.1	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	119	PN96_RS11585
NZ_CP009977.1	2510601	2511212	1	plus	glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY	70913421	protein-coding			WP_020335866.1	glycerol-3-phosphate 1-O-acyltransferase PlsY	203	PN96_RS11590
NZ_CP009977.1	2511238	2512053	1	minus	alpha/beta fold hydrolase		70913422	protein-coding			WP_020335865.1	alpha/beta fold hydrolase	271	PN96_RS11595
NZ_CP009977.1	2512469	2513485	1	minus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	70913423	protein-coding			WP_020335864.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	338	PN96_RS11600
NZ_CP009977.1	2513715	2513930	1	plus	30S ribosomal protein S21	rpsU	70913424	protein-coding			WP_001145625.1	30S ribosomal protein S21	71	PN96_RS11605
NZ_CP009977.1	2513959	2514402	1	plus	GatB/YqeY domain-containing protein		70913425	protein-coding			WP_020335862.1	GatB/YqeY domain-containing protein	147	PN96_RS11610
NZ_CP009977.1	2514546	2516303	1	plus	DNA primase	dnaG	70913426	protein-coding			WP_020335861.1	DNA primase	585	PN96_RS11615
NZ_CP009977.1	2516403	2518274	1	plus	RNA polymerase sigma factor RpoD	rpoD	70913427	protein-coding			WP_014230751.1	RNA polymerase sigma factor RpoD	623	PN96_RS11620
NZ_CP009977.1	2518429	2518504	1	plus	tRNA-Ile		70913428	tRNA						PN96_RS11625
NZ_CP009977.1	2518744	2519874	1	minus	flagellin		70913429	protein-coding			WP_020335860.1	flagellin	376	PN96_RS11630
NZ_CP009977.1	2520190	2520993	1	plus	MetQ/NlpA family ABC transporter substrate-binding protein		70913430	protein-coding			WP_020335859.1	MetQ/NlpA family ABC transporter substrate-binding protein	267	PN96_RS11635
NZ_CP009977.1	2521136	2521426	1	minus	hypothetical protein		70913431	protein-coding			WP_014230748.1	hypothetical protein	96	PN96_RS11640
NZ_CP009977.1	2521833	2522540	1	minus	helix-turn-helix transcriptional regulator		70913432	protein-coding			WP_014230747.1	helix-turn-helix transcriptional regulator	235	PN96_RS11645
NZ_CP009977.1	2522777	2523550	1	minus	EAL domain-containing protein		70913433	protein-coding			WP_020335858.1	EAL domain-containing protein	257	PN96_RS11650
NZ_CP009977.1	2523930	2524979	1	plus	DUF4382 domain-containing protein		70913434	protein-coding			WP_014230745.1	DUF4382 domain-containing protein	349	PN96_RS11655
NZ_CP009977.1	2525051	2526409	1	minus	8-oxoguanine deaminase		70913435	protein-coding			WP_020335857.1	8-oxoguanine deaminase	452	PN96_RS11660
NZ_CP009977.1	2526728	2528482	1	plus	lysophospholipid acyltransferase family protein		70913436	protein-coding			WP_020335856.1	lysophospholipid acyltransferase family protein	584	PN96_RS11665
NZ_CP009977.1	2529061	2531010	1	plus	PTS mannitol transporter subunit IICBA		70913437	protein-coding			WP_020335855.1	PTS mannitol transporter subunit IICBA	649	PN96_RS11670
NZ_CP009977.1	2531123	2532271	1	plus	mannitol-1-phosphate 5-dehydrogenase		70913438	protein-coding			WP_014230741.1	mannitol-1-phosphate 5-dehydrogenase	382	PN96_RS11675
NZ_CP009977.1	2532330	2532860	1	plus	MltR family transcriptional regulator		70913439	protein-coding			WP_014230740.1	MltR family transcriptional regulator	176	PN96_RS11680
NZ_CP009977.1	2533166	2534068	1	plus	N-acetylmuramic acid 6-phosphate etherase	murQ	70913440	protein-coding			WP_020335854.1	N-acetylmuramic acid 6-phosphate etherase	300	PN96_RS11685
NZ_CP009977.1	2534070	2535446	1	plus	PTS transporter subunit EIIC		70913441	protein-coding			WP_020335853.1	PTS transporter subunit EIIC	458	PN96_RS11690
NZ_CP009977.1	2535502	2536347	1	plus	MurR/RpiR family transcriptional regulator		70913442	protein-coding			WP_020335852.1	MurR/RpiR family transcriptional regulator	281	PN96_RS11695
NZ_CP009977.1	2536502	2538334	1	minus	glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS	70913443	protein-coding			WP_020335851.1	glutamine--fructose-6-phosphate transaminase (isomerizing)	610	PN96_RS11700
NZ_CP009977.1	2538453	2539214	1	minus	DeoR family transcriptional regulator		70913444	protein-coding			WP_014230735.1	DeoR family transcriptional regulator	253	PN96_RS11705
NZ_CP009977.1	2539647	2541059	1	plus	pyruvate kinase PykF	pykF	70913445	protein-coding			WP_014230734.1	pyruvate kinase PykF	470	PN96_RS11710
NZ_CP009977.1	2541214	2541708	1	minus	acetolactate synthase small subunit	ilvN	70913446	protein-coding			WP_014230733.1	acetolactate synthase small subunit	164	PN96_RS11715
NZ_CP009977.1	2541710	2543434	1	minus	acetolactate synthase 3 large subunit		70913447	protein-coding			WP_020335849.1	acetolactate synthase 3 large subunit	574	PN96_RS11720
NZ_CP009977.1	2543895	2545694	1	minus	long-chain fatty acid--CoA ligase		70913448	protein-coding			WP_020335848.1	long-chain fatty acid--CoA ligase	599	PN96_RS11725
NZ_CP009977.1	2546021	2546980	1	minus	LysR family transcriptional regulator CalR	calR	70913449	protein-coding			WP_020335847.1	LysR family transcriptional regulator CalR	319	PN96_RS11730
NZ_CP009977.1	2547509	2548555	1	minus	MJ1255/VC2487 family glycosyltransferase		70913450	protein-coding			WP_014230729.1	MJ1255/VC2487 family glycosyltransferase	348	PN96_RS11735
NZ_CP009977.1	2548559	2549107	1	minus	phosphatase PAP2 family protein		70913451	protein-coding			WP_020335846.1	phosphatase PAP2 family protein	182	PN96_RS11740
NZ_CP009977.1	2549293	2550069	1	minus	SH3 domain-containing protein		70913452	protein-coding			WP_020335845.1	SH3 domain-containing protein	258	PN96_RS11745
NZ_CP009977.1	2550670	2552217	1	plus	2-isopropylmalate synthase	leuA	70913453	protein-coding			WP_014230726.1	2-isopropylmalate synthase	515	PN96_RS11755
NZ_CP009977.1	2552299	2553390	1	plus	3-isopropylmalate dehydrogenase	leuB	70913454	protein-coding			WP_020335844.1	3-isopropylmalate dehydrogenase	363	PN96_RS11760
NZ_CP009977.1	2553464	2554864	1	plus	3-isopropylmalate dehydratase large subunit	leuC	70913455	protein-coding			WP_014230724.1	3-isopropylmalate dehydratase large subunit	466	PN96_RS11765
NZ_CP009977.1	2554876	2555478	1	plus	3-isopropylmalate dehydratase small subunit	leuD	70913456	protein-coding			WP_014230723.1	3-isopropylmalate dehydratase small subunit	200	PN96_RS11770
NZ_CP009977.1	2555611	2556393	1	plus	DUF547 domain-containing protein		70913457	protein-coding			WP_020335843.1	DUF547 domain-containing protein	260	PN96_RS11775
NZ_CP009977.1	2556503	2557354	1	minus	co-chaperone DjlA	djlA	70913458	protein-coding			WP_020335842.1	co-chaperone DjlA	283	PN96_RS11780
NZ_CP009977.1	2557672	2560017	1	plus	LPS assembly protein LptD	lptD	70913459	protein-coding			WP_020335841.1	LPS assembly protein LptD	781	PN96_RS11785
NZ_CP009977.1	2560077	2561360	1	plus	peptidylprolyl isomerase SurA	surA	70913460	protein-coding			WP_014230719.1	peptidylprolyl isomerase SurA	427	PN96_RS11790
NZ_CP009977.1	2561350	2562348	1	plus	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA	70913461	protein-coding			WP_020335840.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	332	PN96_RS11795
NZ_CP009977.1	2562345	2563154	1	plus	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA	70913462	protein-coding			WP_014230717.1	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	269	PN96_RS11800
NZ_CP009977.1	2563220	2563600	1	plus	Co2+/Mg2+ efflux protein ApaG	apaG	70913463	protein-coding			WP_020335838.1	Co2+/Mg2+ efflux protein ApaG	126	PN96_RS11805
NZ_CP009977.1	2563617	2564423	1	plus	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	apaH	70913464	protein-coding			WP_014230715.1	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	268	PN96_RS11810
NZ_CP009977.1	2564497	2564976	1	minus	type 3 dihydrofolate reductase	folA	70913465	protein-coding			WP_014230714.1	type 3 dihydrofolate reductase	159	PN96_RS11815
NZ_CP009977.1	2564986	2565459	1	minus	threonine/serine exporter family protein		70913466	protein-coding			WP_014230713.1	threonine/serine exporter family protein	157	PN96_RS11820
NZ_CP009977.1	2565456	2566259	1	minus	threonine/serine exporter family protein		70913467	protein-coding			WP_020335835.1	threonine/serine exporter family protein	267	PN96_RS11825
NZ_CP009977.1	2566567	2567742	1	minus	Obg family GTPase CgtA	cgtA	70913468	protein-coding			WP_020335833.1	Obg family GTPase CgtA	391	PN96_RS11830
NZ_CP009977.1	2567953	2568210	1	minus	50S ribosomal protein L27	rpmA	70913469	protein-coding			WP_005383095.1	50S ribosomal protein L27	85	PN96_RS11835
NZ_CP009977.1	2568231	2568542	1	minus	50S ribosomal protein L21	rplU	70913470	protein-coding			WP_005383096.1	50S ribosomal protein L21	103	PN96_RS11840
NZ_CP009977.1	2568799	2569770	1	plus	octaprenyl diphosphate synthase	ispB	70913471	protein-coding			WP_014230710.1	octaprenyl diphosphate synthase	323	PN96_RS11845
NZ_CP009977.1	2569894	2570085	1	minus	hypothetical protein		70913472	protein-coding			WP_014230709.1	hypothetical protein	63	PN96_RS11850
NZ_CP009977.1	2570199	2571134	1	minus	malate dehydrogenase	mdh	70913473	protein-coding			WP_014230708.1	malate dehydrogenase	311	PN96_RS11855
NZ_CP009977.1	2571493	2571963	1	plus	transcriptional regulator ArgR	argR	70913474	protein-coding			WP_014230707.1	transcriptional regulator ArgR	156	PN96_RS11860
NZ_CP009977.1	2572366	2573334	1	plus	TAXI family TRAP transporter solute-binding subunit		70913475	protein-coding			WP_014230706.1	TAXI family TRAP transporter solute-binding subunit	322	PN96_RS11865
NZ_CP009977.1	2573803	2576382	1	plus	TRAP transporter permease		70913476	protein-coding			WP_020335831.1	TRAP transporter permease	859	PN96_RS11870
NZ_CP009977.1	2576426	2576863	1	plus	universal stress protein		70913477	protein-coding			WP_014230704.1	universal stress protein	145	PN96_RS11875
NZ_CP009977.1	2576939	2577643	1	minus	thiamine ABC transporter ATP-binding protein	thiQ	70913478	protein-coding			WP_020335830.1	thiamine ABC transporter ATP-binding protein	234	PN96_RS11880
NZ_CP009977.1	2577637	2579229	1	minus	thiamine/thiamine pyrophosphate ABC transporter permease ThiP	thiP	70913479	protein-coding			WP_020335829.1	thiamine/thiamine pyrophosphate ABC transporter permease ThiP	530	PN96_RS11885
NZ_CP009977.1	2579239	2580231	1	minus	thiamine ABC transporter substrate binding subunit	thiB	70913480	protein-coding			WP_020335828.1	thiamine ABC transporter substrate binding subunit	330	PN96_RS11890
NZ_CP009977.1	2580544	2581179	1	minus	flavin prenyltransferase UbiX		70913481	protein-coding			WP_014230700.1	flavin prenyltransferase UbiX	211	PN96_RS11895
NZ_CP009977.1	2581185	2582543	1	minus	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	mpl	70913482	protein-coding			WP_020335826.1	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	452	PN96_RS11900
NZ_CP009977.1	2582855	2583868	1	plus	class 1 fructose-bisphosphatase	fbp	70913483	protein-coding			WP_020335825.1	class 1 fructose-bisphosphatase	337	PN96_RS11905
NZ_CP009977.1	2583983	2584513	1	plus	inorganic diphosphatase	ppa	70913484	protein-coding			WP_014230697.1	inorganic diphosphatase	176	PN96_RS11910
NZ_CP009977.1	2584660	2585007	1	minus	gamma-glutamylcyclotransferase		70913485	protein-coding			WP_020335824.1	gamma-glutamylcyclotransferase	115	PN96_RS11915
NZ_CP009977.1	2585035	2588940	1	minus	translocation/assembly module TamB domain-containing protein		70913486	protein-coding			WP_020335823.1	translocation/assembly module TamB domain-containing protein	1301	PN96_RS11920
NZ_CP009977.1	2588937	2590652	1	minus	autotransporter assembly complex family protein		70913487	protein-coding			WP_024372773.1	autotransporter assembly complex family protein	571	PN96_RS11925
NZ_CP009977.1	2590828	2591466	1	plus	peptide-methionine (S)-S-oxide reductase MsrA	msrA	70913488	protein-coding			WP_020335821.1	peptide-methionine (S)-S-oxide reductase MsrA	212	PN96_RS11930
NZ_CP009977.1	2591550	2591753	1	minus	DUF1107 domain-containing protein		70913489	protein-coding			WP_014230692.1	DUF1107 domain-containing protein	67	PN96_RS11935
NZ_CP009977.1	2592033	2592584	1	plus	YtfJ family protein		70913490	protein-coding			WP_014230691.1	YtfJ family protein	183	PN96_RS11940
NZ_CP009977.1	2592731	2593054	1	plus	DUF2607 family protein		70913491	protein-coding			WP_014230690.1	DUF2607 family protein	107	PN96_RS11945
NZ_CP009977.1	2593162	2593836	1	plus	DUF2796 domain-containing protein		70913492	protein-coding			WP_020335819.1	DUF2796 domain-containing protein	224	PN96_RS11950
NZ_CP009977.1	2593889	2594617	1	plus	ABC transporter ATP-binding protein		70913493	protein-coding			WP_020335818.1	ABC transporter ATP-binding protein	242	PN96_RS11955
NZ_CP009977.1	2594614	2595873	1	plus	ABC transporter permease		70913494	protein-coding			WP_020335817.1	ABC transporter permease	419	PN96_RS11960
NZ_CP009977.1	2595878	2596375	1	plus	DUF3299 domain-containing protein		70913495	protein-coding			WP_020335816.1	DUF3299 domain-containing protein	165	PN96_RS11965
NZ_CP009977.1	2596858	2597763	1	plus	TIGR03899 family protein		70913496	protein-coding			WP_020335814.1	TIGR03899 family protein	301	PN96_RS11970
NZ_CP009977.1	2597854	2598471	1	minus	adenylyl-sulfate kinase	cysC	70913497	protein-coding			WP_020335813.1	adenylyl-sulfate kinase	205	PN96_RS11975
NZ_CP009977.1	2598496	2600220	1	minus	SLC13 family permease		70913498	protein-coding			WP_020335812.1	SLC13 family permease	574	PN96_RS11980
NZ_CP009977.1	2600463	2601893	1	minus	sulfate adenylyltransferase subunit CysN	cysN	70913499	protein-coding			WP_014230682.1	sulfate adenylyltransferase subunit CysN	476	PN96_RS11985
NZ_CP009977.1	2601912	2602820	1	minus	sulfate adenylyltransferase subunit CysD	cysD	70913500	protein-coding			WP_014230681.1	sulfate adenylyltransferase subunit CysD	302	PN96_RS11990
NZ_CP009977.1	2602879	2603754	1	minus	uroporphyrinogen-III C-methyltransferase	cobA	70913501	protein-coding			WP_020335811.1	uroporphyrinogen-III C-methyltransferase	291	PN96_RS11995
NZ_CP009977.1	2604018	2605979	1	plus	bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase		70913502	protein-coding			WP_020335810.1	bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	653	PN96_RS12000
NZ_CP009977.1	2606097	2606669	1	plus	Crp/Fnr family transcriptional regulator		70913503	protein-coding			WP_020335809.1	Crp/Fnr family transcriptional regulator	190	PN96_RS12005
NZ_CP009977.1	2606724	2608103	1	minus	ATP-dependent RNA helicase DbpA	dbpA	70913504	protein-coding			WP_020335808.1	ATP-dependent RNA helicase DbpA	459	PN96_RS12010
NZ_CP009977.1	2608250	2608711	1	plus	GNAT family N-acetyltransferase		70913505	protein-coding			WP_020335807.1	GNAT family N-acetyltransferase	153	PN96_RS12015
NZ_CP009977.1	2608801	2609400	1	minus	LysM-like peptidoglycan-binding domain-containing protein		70913506	protein-coding			WP_020335806.1	LysM-like peptidoglycan-binding domain-containing protein	199	PN96_RS12020
NZ_CP009977.1	2609631	2610251	1	plus	FKBP-type peptidyl-prolyl cis-trans isomerase		70913507	protein-coding			WP_014230674.1	FKBP-type peptidyl-prolyl cis-trans isomerase	206	PN96_RS12025
NZ_CP009977.1	2610396	2610872	1	plus	DUF2780 domain-containing protein		70913508	protein-coding			WP_020335805.1	DUF2780 domain-containing protein	158	PN96_RS12030
NZ_CP009977.1	2611042	2611422	1	minus	50S ribosomal protein L17	rplQ	70913509	protein-coding			WP_005383141.1	50S ribosomal protein L17	126	PN96_RS12035
NZ_CP009977.1	2611449	2612441	1	minus	DNA-directed RNA polymerase subunit alpha	rpoA	70913510	protein-coding			WP_014230672.1	DNA-directed RNA polymerase subunit alpha	330	PN96_RS12040
NZ_CP009977.1	2612466	2613086	1	minus	30S ribosomal protein S4	rpsD	70913511	protein-coding			WP_014230671.1	30S ribosomal protein S4	206	PN96_RS12045
NZ_CP009977.1	2613114	2613503	1	minus	30S ribosomal protein S11	rpsK	70913512	protein-coding			WP_001118870.1	30S ribosomal protein S11	129	PN96_RS12050
NZ_CP009977.1	2613522	2613878	1	minus	30S ribosomal protein S13	rpsM	70913513	protein-coding			WP_005383154.1	30S ribosomal protein S13	118	PN96_RS12055
NZ_CP009977.1	2614028	2614141	1	minus	50S ribosomal protein L36	rpmJ	70913514	protein-coding			WP_000868186.1	50S ribosomal protein L36	37	PN96_RS12060
NZ_CP009977.1	2614180	2615514	1	minus	preprotein translocase subunit SecY	secY	70913515	protein-coding			WP_014230670.1	preprotein translocase subunit SecY	444	PN96_RS12065
NZ_CP009977.1	2615535	2615969	1	minus	50S ribosomal protein L15	rplO	70913516	protein-coding			WP_005383155.1	50S ribosomal protein L15	144	PN96_RS12070
NZ_CP009977.1	2615975	2616151	1	minus	50S ribosomal protein L30	rpmD	70913517	protein-coding			WP_000201159.1	50S ribosomal protein L30	58	PN96_RS12075
NZ_CP009977.1	2616159	2616662	1	minus	30S ribosomal protein S5	rpsE	70913518	protein-coding			WP_004745894.1	30S ribosomal protein S5	167	PN96_RS12080
NZ_CP009977.1	2616677	2617030	1	minus	50S ribosomal protein L18	rplR	70913519	protein-coding			WP_005435088.1	50S ribosomal protein L18	117	PN96_RS12085
NZ_CP009977.1	2617040	2617573	1	minus	50S ribosomal protein L6	rplF	70913520	protein-coding			WP_014230669.1	50S ribosomal protein L6	177	PN96_RS12090
NZ_CP009977.1	2617587	2617979	1	minus	30S ribosomal protein S8	rpsH	70913521	protein-coding			WP_005450567.1	30S ribosomal protein S8	130	PN96_RS12095
NZ_CP009977.1	2618009	2618314	1	minus	30S ribosomal protein S14	rpsN	70913522	protein-coding			WP_004745888.1	30S ribosomal protein S14	101	PN96_RS12100
