Protein,MW,Length
WP_014234746.1,31.981105640000006,301
WP_020335376.1,34.043031639999995,309
WP_020335377.1,22.609819740000006,204
WP_020335378.1,52.03226683999985,485
WP_236614668.1,50.894232439999904,447
WP_020335381.1,64.04996543999991,586
WP_020335382.1,22.832141740000008,205
WP_020335383.1,34.49004274,312
WP_020335384.1,33.046784539999976,304
WP_020335385.1,34.911272139999966,309
WP_020335386.1,32.467042640000024,281
WP_014234841.1,30.05644714000001,262
WP_020335388.1,32.95163114,302
WP_236614669.1,48.16032003999995,416
WP_014234844.1,15.672614740000018,140
WP_020335390.1,29.136520440000016,267
WP_020335391.1,56.38824093999987,500
WP_020335392.1,38.33280103999999,343
WP_020335393.1,34.02501403999999,314
WP_020335395.1,25.61833574,229
WP_020335396.1,26.399934240000018,243
WP_020335397.1,35.83016333999999,324
WP_020335398.1,20.78349114000001,189
WP_020335399.1,46.51316303999986,434
WP_020335400.1,19.972763040000007,174
WP_020335401.1,38.03439373999999,380
WP_024372863.1,43.94797483999996,397
WP_014234850.1,22.248290340000025,200
WP_020335403.1,17.51604584000002,154
WP_020335404.1,37.746782139999965,342
WP_020335405.1,15.358391740000009,146
WP_020335406.1,69.43068613999988,600
WP_031779246.1,33.31788183999999,290
WP_020335408.1,20.421864840000016,192
WP_020335409.1,50.63263863999995,445
WP_020335410.1,28.79961434000001,254
WP_020335411.1,45.93759663999998,432
WP_020335413.1,50.28212713999991,465
WP_020335415.1,43.399873739999975,392
WP_020335416.1,25.70485354000001,238
WP_020335417.1,33.44412344000002,299
WP_014234857.1,58.86807293999984,545
WP_020335418.1,41.58462203999999,370
WP_020335419.1,91.6543333400001,809
WP_014234860.1,17.653398740000014,161
WP_031779247.1,9.35555164,81
WP_014234862.1,32.06915983999999,296
WP_020335420.1,57.57311563999982,524
WP_014234864.1,42.28078123999995,392
WP_014234865.1,41.09207453999995,372
